,type,model,window,size,count,acc,loss,val_acc,val_loss
29,WORD,word2vec,5.0,1000.0,50.0,0.5880017198544023,0.5962272139848674,0.581899244889025,0.625240106594361
30,WORD,word2vec,5.0,1000.0,100.0,0.5845586754709046,0.6205969402832132,0.557163666405798,0.60863736791735
31,WORD,word2vec,7.0,50.0,10.0,0.3432946330505487,0.8661942846709214,0.6188472676373311,0.35992266414632507
32,WORD,word2vec,7.0,50.0,20.0,0.589058581186678,0.5946894721925805,0.6174227464553853,0.5159966232402731
33,WORD,word2vec,7.0,50.0,50.0,0.32409203115613555,0.8522461641420682,0.6045779523180657,0.3533806918336808
34,WORD,word2vec,7.0,50.0,100.0,0.3168017504328044,0.8363461091582192,0.5893156481025047,0.3227647386921737
35,WORD,word2vec,7.0,100.0,10.0,0.35618508707389057,0.8816890589094886,0.6315286338123507,0.37276797346455837
36,WORD,word2vec,7.0,100.0,20.0,0.604299625424168,0.6048448281726893,0.6220401630387656,0.530869633699331
37,WORD,word2vec,7.0,100.0,50.0,0.3412994094872121,0.8613780073275862,0.6143479115447034,0.3625489500865289
38,WORD,word2vec,7.0,100.0,100.0,0.3117574263680884,0.8375060138634134,0.5808377470585856,0.3251270038809425
39,WORD,word2vec,7.0,300.0,10.0,0.3770147697555032,0.9006796958912786,0.6507068049620303,0.38564653657553233
40,WORD,word2vec,7.0,300.0,20.0,0.61716743184226,0.6142379053258786,0.632890452204363,0.5405392503145353
41,WORD,word2vec,7.0,300.0,50.0,0.3514100007951614,0.8798420272672046,0.6358969792106107,0.3750071095258382
42,WORD,word2vec,7.0,300.0,100.0,0.3116180799940324,0.8535817252111289,0.5870245697685426,0.33750382123744876
43,WORD,word2vec,7.0,500.0,10.0,0.5927636163345456,0.6000843221233723,0.6118558060218366,0.5165179799245158
44,WORD,word2vec,7.0,500.0,50.0,0.6136818893349029,0.6178247014477121,0.5944592079392766,0.6426736093790695
45,WORD,word2vec,7.0,500.0,100.0,0.5514228664396436,0.5450066653873111,0.5669146463682565,0.4676322742238122
46,WORD,word2vec,7.0,1000.0,10.0,0.35846612842672193,0.8863515615128384,0.6328411415551024,0.365795664763016
47,WORD,word2vec,7.0,1000.0,20.0,0.6021459495798774,0.6075621241850071,0.6259090720882368,0.5266860735356769
48,WORD,word2vec,7.0,1000.0,50.0,0.34273114267085836,0.869544679108573,0.615689911816624,0.3519083654480674
49,WORD,word2vec,7.0,1000.0,100.0,0.32068322329338417,0.840103641509255,0.5875394593597418,0.32943985500712103
50,WORD,word2vec,10.0,50.0,10.0,0.34341224894497246,0.8449873278119524,0.5962119420491556,0.4007512828318533
51,WORD,word2vec,10.0,50.0,20.0,0.6010382996600367,0.5867943604220295,0.5977282417255652,0.5624204849703087
52,WORD,word2vec,10.0,50.0,50.0,0.32719977055121885,0.8483987132143627,0.5934643824662076,0.3894401443528647
53,WORD,word2vec,10.0,50.0,100.0,0.31244866685105155,0.8197181242341827,0.5745056287322046,0.37991703502038865
54,WORD,word2vec,10.0,100.0,10.0,0.34407412235809,0.8659279893592865,0.6096095386943938,0.40959540214667356
55,WORD,word2vec,10.0,100.0,20.0,0.5990999140936466,0.601580281095906,0.6157063417689326,0.5732513273525969
56,WORD,word2vec,10.0,100.0,50.0,0.34072083745279885,0.8549491588083756,0.5942255110146657,0.40109359882668344
57,WORD,word2vec,10.0,100.0,100.0,0.31765717851614717,0.826929648553963,0.5733775760444253,0.37396768860541385
58,WORD,word2vec,10.0,300.0,10.0,0.38076202997268943,0.8830668970031879,0.6363475035704996,0.43926901527998063
59,WORD,word2vec,10.0,300.0,20.0,0.6175542721345059,0.6099063237400225,0.61815034594478,0.578659090954678
60,WORD,word2vec,10.0,300.0,50.0,0.36241850394726416,0.8686575249252496,0.609460398268552,0.4157117895369493
61,WORD,word2vec,10.0,300.0,100.0,0.3125578731203899,0.8301122082795156,0.5776518951154062,0.37536574205028406
62,WORD,word2vec,10.0,500.0,10.0,0.5977662069562576,0.58974265288601,0.5960134734766137,0.5637827713625835
63,WORD,word2vec,10.0,500.0,50.0,0.6080616213418473,0.6125537574493009,0.5878315170351648,0.6290382399872536
64,WORD,word2vec,10.0,500.0,100.0,0.540670758796108,0.5442031944266496,0.5529921027042477,0.5218261807403919
65,WORD,word2vec,10.0,1000.0,10.0,0.36184550857850223,0.8595257241845511,0.6212688572165447,0.4206245986645458
66,WORD,word2vec,10.0,1000.0,20.0,0.6025872909760204,0.5895053536133005,0.6113216362477643,0.5715052635492814
67,WORD,word2vec,10.0,1000.0,50.0,0.3385099103409591,0.8485187964591722,0.593192185302914,0.40422408463456766
68,WORD,word2vec,10.0,1000.0,100.0,0.3182238910208834,0.8241104387232812,0.5738950033979036,0.38095854458836687
69,WORD,word2vec,5.0,500.0,10.0,0.8164266666730245,0.38205358481725055,0.5876600000000001,0.6900126253509522
70,WORD,word2vec,5.0,500.0,100.0,0.8287233333206176,0.3543740977573395,0.5446500000095368,0.778531076927185
71,WORD,word2vec,10.0,500.0,20.0,0.8482799999872843,0.3216445327949524,0.604100000038147,0.7409166397285462
72,WORD,word2vec,2.0,500.0,20.0,0.8340600000063578,0.3475751975345612,0.6003599999618531,0.72796544506073
73,WORD,word2vec,5.0,100.0,20.0,0.8020800000127156,0.40949733048121134,0.59921,0.6841928695678711
74,WORD,word2vec,5.0,1000.0,20.0,0.8475700000063578,0.32451360736529034,0.5960800000190735,0.7539402740097045
75,WORD,word2vec,5.0,300.0,20.0,0.8305666666666667,0.3575583740139008,0.6110700000190735,0.689117541809082
76,WORD,word2vec,5.0,50.0,20.0,0.7886533333269755,0.43334063470840456,0.5911299999809265,0.6633460375976562
77,WORD,word2vec,5.0,500.0,20.0,0.8475000000190734,0.325712951520284,0.592570000038147,0.7715906954956054
78,WORD,word2vec,7.0,500.0,20.0,0.8444700000063579,0.3286749152247111,0.6169500000190735,0.6967463132858276
79,WORD,word2vec,5.0,500.0,50.0,0.8427866666475932,0.33081992690086365,0.5707799999809265,0.7965459600639343
