,type,model,window,size,count,acc,loss,val_acc,val_loss
0,MORPHEME,word2vec,2.0,50.0,10.0,0.6152208815903665,1.1368612596085679,0.7428361003840526,0.9114182404518245
1,MORPHEME,word2vec,2.0,50.0,20.0,0.7300503446492114,0.7813146818867622,0.7245543144164119,0.7493798336168033
2,MORPHEME,word2vec,2.0,50.0,50.0,0.6073561073713208,1.168718911386631,0.7269165339292449,0.9288843859798402
3,MORPHEME,word2vec,2.0,50.0,100.0,0.6245923131676219,1.1366247490520047,0.7031497044805266,1.0022520621072761
4,MORPHEME,word2vec,2.0,100.0,10.0,0.6112339143611679,1.2188925693202588,0.7481254699477621,0.963434334012165
5,MORPHEME,word2vec,2.0,100.0,20.0,0.7463331898672176,0.7933620320786521,0.7349282750932065,0.7496387421600196
6,MORPHEME,word2vec,2.0,100.0,50.0,0.6017269803245613,1.2533600824779585,0.7170912891111659,0.9645273996141948
7,MORPHEME,word2vec,2.0,100.0,100.0,0.6190719638380501,1.2259356060074404,0.7173348146176516,1.0444677141673238
8,MORPHEME,word2vec,2.0,300.0,10.0,0.557494114529195,1.3211155623538926,0.7525326002564088,0.8496493958392294
9,MORPHEME,word2vec,2.0,300.0,20.0,0.7380591222654594,0.7935611876133816,0.7376630083983292,0.7621630376470813
10,MORPHEME,word2vec,2.0,300.0,50.0,0.5554092411408722,1.3442913654030901,0.7176035242951161,0.8522638186382766
11,MORPHEME,word2vec,2.0,300.0,100.0,0.574313209266681,1.329284779945213,0.7267370658852185,0.9359940050399101
12,MORPHEME,word2vec,2.0,500.0,10.0,0.7731717715275852,0.7681195325194988,0.7858559589897776,0.7589822868073842
13,MORPHEME,word2vec,2.0,500.0,50.0,0.7559579169747995,0.8068659545054901,0.7575794457363805,0.7816425231448259
14,MORPHEME,word2vec,2.0,500.0,100.0,0.7659501343995386,0.773193222024029,0.7482385634590353,0.8445149324551734
15,MORPHEME,word2vec,2.0,1000.0,10.0,0.5909369508541951,1.4751482679370533,0.7970097840314603,0.8230135293464854
16,MORPHEME,word2vec,2.0,1000.0,20.0,0.774267570505014,0.8302661576436302,0.7714222938432086,0.7871056456343593
17,MORPHEME,word2vec,2.0,1000.0,50.0,0.5951564922990076,1.5145661859738235,0.7662145260715377,0.8504883421856542
18,MORPHEME,word2vec,2.0,1000.0,100.0,0.6057554703561403,1.480073129076632,0.7561991022911871,0.9206081897803113
19,MORPHEME,word2vec,5.0,50.0,10.0,0.7453732973639681,0.7402252466781892,0.7531484091016364,0.7296377826241619
20,MORPHEME,word2vec,5.0,50.0,50.0,0.737115971422392,0.7729646860875379,0.7349462589063955,0.7461652577624772
21,MORPHEME,word2vec,5.0,50.0,100.0,0.7422966513990342,0.7435596052880814,0.7257421358432705,0.8187023088954843
22,MORPHEME,word2vec,5.0,100.0,10.0,0.7547175864773634,0.7542355189717204,0.7712635027222049,0.7472261225717188
23,MORPHEME,word2vec,5.0,100.0,50.0,0.7479140127069142,0.7866921614225144,0.7353778274976717,0.759793335224719
24,MORPHEME,word2vec,5.0,100.0,100.0,0.7622983057542012,0.7574134203371498,0.735965456994568,0.8378346980768419
25,MORPHEME,word2vec,5.0,300.0,10.0,0.7484867577130859,0.7600077132290972,0.7614575928232734,0.7411923449417288
26,MORPHEME,word2vec,5.0,300.0,50.0,0.7443516953909273,0.7819432207265484,0.7388819200257505,0.7575804243190353
27,MORPHEME,word2vec,5.0,300.0,100.0,0.7623803599704669,0.7597509058841233,0.739379156142235,0.8286263052357871
28,MORPHEME,word2vec,5.0,1000.0,10.0,0.7890947499032943,0.7929555209686379,0.8098997489934148,0.7760982230153968
29,MORPHEME,word2vec,5.0,1000.0,50.0,0.7811918642188068,0.8271950080825525,0.7827448617411998,0.8038632215432565
30,MORPHEME,word2vec,5.0,1000.0,100.0,0.799689400213117,0.7885678735553215,0.7700430138685662,0.8732336760575689
31,MORPHEME,word2vec,7.0,50.0,10.0,0.6452267610210337,1.1572675399326415,0.7476301509825116,0.9804037758413499
32,MORPHEME,word2vec,7.0,50.0,20.0,0.7430226235058008,0.736429305414307,0.7401154686729541,0.7725546846516234
33,MORPHEME,word2vec,7.0,50.0,50.0,0.6334922009120622,1.1503725840560552,0.7375532695498265,0.9597802541222756
34,MORPHEME,word2vec,7.0,50.0,100.0,0.6255550337755256,1.1301571585869006,0.7241795026570065,0.9549389041955203
35,MORPHEME,word2vec,7.0,100.0,10.0,0.646808275178922,1.2560405533728656,0.7733286713223956,1.0325810806450764
36,MORPHEME,word2vec,7.0,100.0,20.0,0.7578699881452633,0.7618185211910048,0.7611109091322354,0.7859326955642486
37,MORPHEME,word2vec,7.0,100.0,50.0,0.6190124710966919,1.2211191879881056,0.7376102695977343,0.9953989741357845
38,MORPHEME,word2vec,7.0,100.0,100.0,0.6219973780896916,1.2187008438592455,0.7497382033903172,0.9917704996524326
39,MORPHEME,word2vec,7.0,300.0,10.0,0.5940052155775098,1.3480405525261847,0.7719263160163762,0.908572158473845
40,MORPHEME,word2vec,7.0,300.0,20.0,0.758382800122514,0.7516176651228273,0.7625965010457729,0.7904387761723953
41,MORPHEME,word2vec,7.0,300.0,50.0,0.5652686129744287,1.3135414373613974,0.7422404408435876,0.8973268817601159
