,type,model,window,size,count,acc,loss,val_acc,val_loss
39,MORPHEME,word2vec,7.0,100.0,50.0,0.9532138457614694,0.34499175632380963,0.8185559983524014,0.7621601136526677
40,MORPHEME,word2vec,7.0,100.0,100.0,0.9492982029102321,0.3299095335897706,0.8084576284066769,0.7410994430109258
41,MORPHEME,word2vec,7.0,300.0,10.0,0.9656455453235648,0.34519829843374017,0.8247921775864542,0.7670094615095947
42,MORPHEME,word2vec,7.0,300.0,20.0,0.8217477683540712,0.8160349183369899,0.826834934194476,0.9690255202649978
43,MORPHEME,word2vec,7.0,300.0,50.0,0.9527583734930728,0.3392300599926165,0.800862934033172,0.7560924604602631
44,MORPHEME,word2vec,7.0,300.0,100.0,0.9522003101257701,0.3348885610480452,0.8169510470069336,0.7598735195245278
45,MORPHEME,word2vec,10.0,50.0,10.0,0.7704798756528148,0.7578950912165305,0.7671901433814703,0.7621072515492111
46,MORPHEME,word2vec,10.0,50.0,20.0,0.7763619502256109,0.7728001474834021,0.7571722028250812,1.2220957023809043
47,MORPHEME,word2vec,10.0,50.0,50.0,0.7454795703597046,0.7458715693438772,0.7455864906965181,0.7376559126099977
48,MORPHEME,word2vec,10.0,50.0,100.0,0.7403284054844183,0.727897700150248,0.7300972307261357,0.724910780133651
49,MORPHEME,word2vec,10.0,100.0,10.0,0.8249342081159854,0.8181783289026764,0.8234652719387598,0.8186801624165987
50,MORPHEME,word2vec,10.0,100.0,20.0,0.8473355924670515,0.8226592957278971,0.8178139382443756,1.2806269127341712
51,MORPHEME,word2vec,10.0,100.0,50.0,0.8037109803272444,0.7968490681822469,0.8119083236842856,0.8090202845451802
52,MORPHEME,word2vec,10.0,100.0,100.0,0.8001093798814977,0.7881221121056045,0.7991854680331746,0.7989969422774542
53,MORPHEME,word2vec,10.0,300.0,10.0,0.8108950598382109,0.8113475763269883,0.8195398456018291,0.8034799309519508
54,MORPHEME,word2vec,10.0,300.0,20.0,0.8362060261999384,0.8209305527797225,0.8161610148700231,1.2786263310798225
55,MORPHEME,word2vec,10.0,300.0,50.0,0.8047661213356317,0.792962074679292,0.800490477435926,0.7979048313120422
56,MORPHEME,word2vec,10.0,300.0,100.0,0.8107857772008276,0.7923226897393839,0.8019524588630051,0.8062187121779416
57,MORPHEME,word2vec,10.0,500.0,10.0,0.8312080690814694,0.8462908283925734,0.8398512944108473,0.6631422516636278
58,MORPHEME,word2vec,10.0,500.0,50.0,0.8249992983350349,0.8560953893193283,0.8378841052519018,0.7297131427352278
59,MORPHEME,word2vec,10.0,500.0,100.0,0.8249209841944135,0.8600520881304474,0.8292058986066776,0.710594018056791
60,MORPHEME,word2vec,10.0,1000.0,10.0,0.8129642345309317,0.8136128900490354,0.8253940459920189,0.645309170075712
61,MORPHEME,word2vec,10.0,1000.0,50.0,0.8037556428156803,0.8405290390521437,0.8098105441136976,0.6943767419930007
62,MORPHEME,word2vec,10.0,1000.0,100.0,0.8043313584967638,0.8471013981564298,0.8027682908867666,0.6861348393077474
63,MORPHEME,word2vec,5.0,100.0,20.0,0.8873899999872843,0.4248538139692942,0.8222499999809265,0.6128523164176941
64,MORPHEME,word2vec,5.0,1000.0,20.0,0.9695133333269756,0.3623367160065969,0.8263299999999999,0.6212914690446854
65,MORPHEME,word2vec,5.0,300.0,20.0,0.9209499999872844,0.3846337177817027,0.819250000038147,0.5238571151638031
66,MORPHEME,word2vec,5.0,50.0,20.0,0.8586066666539509,0.45986635237058,0.76232,0.6760004012107849
67,MORPHEME,word2vec,10.0,500.0,20.0,0.9315699999936422,0.3747004393863678,0.841400000038147,0.5633029592609405
68,MORPHEME,word2vec,2.0,500.0,20.0,0.967076666653951,0.3725003304195404,0.820319999961853,0.8024847908878326
69,MORPHEME,word2vec,5.0,500.0,20.0,0.9595766666730244,0.3701230150874456,0.8247700000000001,0.6530492376708984
70,MORPHEME,word2vec,7.0,500.0,10.0,0.9472866666793824,0.3690264287249248,0.8306999999809265,0.5399701015377044
